1 agosto 2017,20,Caffè buono ma attenti alle sedie!!,"Il bar è in una buona posizione nella bella piazza Risorgimento. Il caffè e la pasticceria sono molto buoni. Unica pecca molto grossa, le sedie del dehors sono tutte rotte, tenute insieme con lo scotch e pericolanti, ci sono anche degli scomodissimi sgabellini assolutamente fuori posto in un locale che si presenta come più esclusivo e raffinato"
21 luglio 2017,40,Bio lusso,"Ambiente moderno e curato, all ingresso e ' possibile scegliere i piatti disponibili vedendoli già realizzati. Un menù a portata di occhi e nn il solito pezzo di carta trasandato e poco emozionale, ottima scelta. Si propone per L accurata scelta delle materie prime e la loro genuinità, con piatti curati e ben presentati. Ho assaggiato un ottimo baccalà con torta di patate e olive . Una nota non positiva mi hanno portato L anguria insieme al caffè ... francamente ero a disagio ... ok essere di corsa , peraltro nn ho dato segnali di questo tipo, ma il cameriere ha già provato a mangiare anguria e subito dopo bere il caffè ? A volte una semplice domanda evita malcontenti . Nonostante questo è giusto essere obiettivi ed apprezzare tutti i lati positivi che sono indiscutibili. Presso Pandeus è possibile acquistare prodotti da forno prodotti con farina macinata a pietra. Prezzi medio alti anche X la parte panetteria. Lo consiglierei assolutamente in quanto L orientamento è alla ricerca di proposte qualitative sopra la media."
14 luglio 2017,20,Due drink di traverso !!!,"Ci vengo spessissimo e da tempo perchè è vicino casa e lavoro sia a pranzo che a cena che a bere qualcosa ma questa volta mi avete davvero deluso. Vengo dopocena per un drink , fuori c'è ancora qualcuno che consuma e chiacchiera. Chiedo...riusciamo ancora a bere qualcosa ? Mi si risponde ..ma certo ci mancherebbe !!!! Dopo dieci minuti dall'arrivo dei due drink mi arriva il conto ..ci scusi stiamo chiudendo...poi uno dei ragazzi scopa vicino all'entrata sollevando una polvere incredibile vicino ai clienti. I ragazzi iniziano a pulire tutti i tavoli attorno man mano che si svuotano e alla fine, con un drink a metà bicchiere, ci becchiamo un ....scusate ma dovremmo chiudere e ci invitano a lasciare il tavolo. Adesso ..., ma se dovete chiudere forse fareste meglio a dire ...no, non serviamo più nulla perchè siamo in chiusura !!!!!!!! Perchè se vengo a bere e pago esigo un servizio. La ristorazione è una cosa seria. Mia moglie ha un ristorante wine bar e so benissimo come funziona. Quando ci sono dei clienti in sala non si fanno pulizie nè tantomeno si sbattono fuori i clienti. Vi piace incassare fino all'ultima possibilità anche fino a tardi? Beh e allora dite ai ragazzi che lavorano per voi di aspettare che i clienti vadano via prima di iniziare a fare le pulizie. Se paga, il cliente esige un servizio. Lo classa non è acqua mi spiace . Andrô altrove da ora in poi."
12 luglio 2017,30,Antichi lustri,Purtroppo anche l'aperitivo è in declino. Più che verdure e polpette non ci sono. Consiglierei di continuare a sfornare prodotti dal forno. ottimi i cocktail come sempre; brunch carino ma un pò caro. Personale troppo inesperto.
17 giugno 2017,20,"Caro, qualità e servizio mediocri.67","Sono stato prima con la mia ragazza per un calice di sera. Entrambi i vini erano mediocri ed eravamo indecisi se finire di berli. Ovviamente non ci aspettiamo qualità top da dei calici serviti in un locale, ma qua siamo a livelli ben al di sotto della competizione.  Siamo poi tornati una mattina. La cameriera NON ha tolto tutti i drink lasciati sul tavolo da clienti precedenti, ma ha deciso di lasciarci un bicchiere di centrifuga finito per chissà quale motivo. Abbiamo ordinato una centrifuga di agrumi misti che abbiamo pagato la follia di 7,5 euro. Le brioche buone per carità, ma nulla di speciale.  Insomma, un posto caro, di qualità e servizio mediocri.  Va di moda perché per qualche strano motivo la Milano bauscha, di cui mi sento parte, ha deciso che è cool. Boh."
9 giugno 2017,30,In decadenza,Negli anni scorsi era uno dei locali da me preferiti per l'aperitivo a Milano. Nel tempo la qualità dei cocktail e l'abbondanza del buffet è andata calando mentre i prezzi sono lievitati passando dai canonici 8-9€ agli attuali 12€ a cocktail.
6 giugno 2017,10,Personale maleducato,"E' stato sbagliato dal primo al caffè e non hanno azzeccato nemmeno il conto! Abbiamo ordinato 5 piatti di cui pervenuto solo uno con mezz'ora di ritardo. Dopo 40 minuti di attesa, ci comunicano che il resto dei piatti non erano più disponibili. Per cui Abbiamo riordinato dei nuovi piatti, ma ne consegnano 3 su 4. Insistiamo per avere L' ultimo piatto rimasto in sospeso, ma ci consegnano un piatto sbagliato. Per scusarsi ci offrono dei dolci ricoperti di panna, ( in genere il dolce si chiede prima se vuole essere offerto, altrimenti si fa' lo sconto per i disagi creati. infatti una ragazza non ha potuto mangiare il dolce perché intollerante al lattosio). Ordinati i caffè, ne portano 4 anziché 3. Arrivato il momento del conto la cassiera ci dice che mancavano dei soldi, (che a quanto pare nemmeno sapeva quanti, visto che facendo 3 volte i calcoli i risultati continuavano a cambiare). Resasi conto dell' errore non si scusa. Insomma è evidente che ci sia un problema nella gestione del servizio. Infatti dopo aver avuto un diverbio con la cassiera, nonché presunta responsabile del negozio, abbiamo capito che se la gestione e' affidata a persone di questo tipo e' evidente che si possano creare problemi di questo genere. Peccato perché il Sig. Pandenus probabilmente non E' a conoscenza di queste dinamiche."
4 giugno 2017,30,Buono ma Troppo caro,Ci siamo fermati per il pranzo ed è stato un furto : riso freddo con verdure e riso con qualche pezzetto di tonno: 26 euro ?! Poi la centrifuga 7 euro .. insomma un conto di 40 euro per un light Lunch !!  Buono ma davvero troppo caro
28 maggio 2017,50,Popolare,"Ottima scelta di cocktail e vini. Piccolo, ma ci si muove bene lo stesso. Spazio esterno sul marciapiede"
21 maggio 2017,10,Servizio imbarazzante!,"Personale sbrigativo, disorganizzato e poco disponibile, lunghe attese. Con un servizio del genere meritate tutte le recensioni negative che state accumulando. Peccato per i buoni prodotti di pasticceria, spero in cambiamenti futuri"
19 maggio 2017,10,IMBARAZZANTE MAI PIÙ,"Sono stato in questo locale per un aperitivo. La scelta di alcolici è misera. Io ho ordinato un Mojito: sembrava solo acqua e zucchero. Cubetti di ghiaccio grandi come iceberg. Il risultato: finito in due sorsi, e non certo per bontà. Il mio collega ha ordinato un cocktail analcolico, SECCO. Il risultato: un bicchierino contenente l'equivalente quantitativo di una tazzina di caffè, con succo topping alla fragola e niente di più. Ovviamente dolciastro e tutt'altro che secco. Costo: 9 euro cadauno. Abbiamo fatto presente al cameriere che il cocktail analcolico era imbarazzante, il cameriere si è messo a ridere ed ha voltato le spalle. Parliamo del cibo: una linea sul bancone con esposte 4 pezzi di pizza, duecento pezzi di mortadella immangiabile, e riso bianco. Parliamo della gente: i classici fighetti milanesi (o che ambiscono ad essere tali), che fanno i ricconi dimenticandosi che sono in una PANETTERIA. ecco. Questo è ciò che ne esce. Questo locale si crede come il locale più in voga di NewYork, all'ultimo piano di un grattacielo di 100 piani, ed invece la triste realtà è che sei una panetteria, che dà sulla strada con clientela finta Onassis e camerieri che sono tamarri da Luna Park."
11 maggio 2017,10,Sporcizia,"Nove euro per l'aperitivo possono essere nella norma con un buffet discreto, con un turn over abbastanza svelto. Niente di eccezionale ma pizza, cous cous, mortadella, frittata, frutta.... Ma quando stiamo per prendere le forchette (di metallo) vedo che sono sporche. Tutte NON lavate ma evidentemente passate con una pezza. Ma non basta: idem i piattini, di porcellana, spalmati di grasso.... da vomitare. Ma l'ASL lo sa? La lavastoviglie è rotta? Assolutamente sconsigliato. Complice la semioscurità la sporcizia non si vede facilmente Però il personale è giovane e sorridente... ma questo non sposta il giudizio."
8 maggio 2017,50,Spritz spritz spritz,"Per me l'aperitivo più piacevole di Milano è proprio qua. Atmosfera buona, staff gentile e clientela perfetta"
8 maggio 2017,30,Onesto bar per aperitivi,"Bar carino, niente di spettacolare, buono per aperitivi in zona circonvallazione interna. Niente che mi faccia dire particolarmente cose positive o negative."
8 maggio 2017,30,Buona qualità ma mi danno sempre cose diverse da quelle ordinate.,"Fate attenzione. Una volta su due mi danno cose diverse da quelle che chiedo, sia in tipologia che quantità, specialmente se ordino al bancone o da asporto. Per il resto la qualità è buona, peccato che non si trovino più i pandenus farciti..."
30 aprile 2017,40,Compleanno entusiasmante,"Ho deciso di festeggiare il mio 21esimo compleanno in questo localino molto curato nei dettagli e soprattutto nella scelta dei prodotti. Drink buonissimi, non annacquati e ricercati. Al tavolo ci siamo fatti portare 4 pizze e delle patatine fritte che si sentiva fossero state preparate al momento, oltre al buffet servito sul bancone. Servizio impeccabile, tutti i ragazzi molto disponibili e gentili, un ringraziamento speciale va ad Ivan che si è dimostrato attento ad ogni richiesta. Ci tornerò sicuramente!!!!!"
21 aprile 2017,40,Molto carino,"Bell' ambiente , consigliato per l'aperitivo o per un pranzo veloce. Buona qualità delle o proposte."
18 aprile 2017,10,disorganizzati e personale scortese,"mi sono seduto con amiche per bere un caffè alle 830 del mattino e non vedendo uscire nessuno sono entrato e mi sono sentito dire ""non vede che non c'è personale? se vuole il caffe se lo prenda al banco"". dopo attesa di infiniti minuti trovo un capello dentro al caffè chiedo di farmelo e mi viene sbattuto sul bancone. no dico ma stiamo scherzando? il giorno dopo voglio dare un'altra possibilità alla stessa ora e mi viene detto che possono fare solo caffè d'orzo e ginseng perchè si è inceppata la macchina macinacaffè. sempre con la dovuta scortesia. PESSIMO"
16 aprile 2017,40,Giovane,"Locale happy Hours molto giovanile ... personale molto garbato e celere nonostante il pienone serale ... aperitivi buoni, cibo discreto. Arredamento d' immagine ... divertente"
15 aprile 2017,50,L eccellenza,"Sono stato più volte in questo locale e devo dire che mi sono trovato veramente bene.... la colazione è ottima, le ragazze sono tutte di bella presenza, simpatiche ed educate!!!!! Ottimo servizio Il pandenus lo consiglio a tutti Smentisco tutti i commenti negativi"
12 aprile 2017,30,Successo incredibile per un bar-ristorante alla moda,"Le strade del successo dei bar e dei ristoranti restano misteriose. Al posto di un bar sempre vuoto, da diversi anni, ha aperto Pandenus (pan di noce in milanese) che invece deve cacciare la gente con i forconi dalle vagonate di persone di ogni età che si accalcano per entrare in ogni ora del giorno e della sera. Buoni vini, buoni aperitivi, eccellenti le pizze lunghe, e servizio di eccellenza, gentile e disponibile. Sabato e domenica brunch a 25 euro con un unico piatto molto completo."
12 aprile 2017,20,Un furto...,"Sono stato a pranzo oggi, pensando di trovare buon rapporto qualità-prezzo in un locale carino. Quest'ultima aspettativa è stata soddisfatta e il servizio è stato anche cortese. Il punto dolente è altro e ben più sostanziale.  Alla mia richiesta di variazione sul menù (aggiunta di ingrediente ad insalata), dopo una giusta verifica in cucina, è stato risposto ""ok ma costerà un pochino di più"". Risultato: da €10 a €18, +8Euro nel conto per un poco di salmone (vd foto).....un pochino è diventato quasi il doppio. Cibo di qualità ok ma ad un prezzo spropositato!! Una delusione totale, insomma."
11 aprile 2017,10,Mai più!,"Ci sono stato per un aperitivo all'ora di cena, questa la mia esperienza: i bicchieri di vino rosso che abbiamo ordinato erano sporchi, il conto spropositato rispetto alla qualità del servizio, la pizza che ho consumato l'ho purtroppo riproposta tutta la notte...il mio giudizio non può essere che pessimo!"
11 aprile 2017,10,CASSIERA SCOSTUMATA,"sono stata col mio ragazzo e dopo aver fatto una pessima colazione, alla cassa ci siamo ritrovati con una cassiera bruna codino lungo tatuaggi e piercien che chattava col cellulare e che non ci ha degnati di uno sguardo. Quando abbiamo chiesto se potevamo pagare perchè avevamo fretta si e subito irritata e con fare presuntuoso ha inveito contro dicendoci che se avevamo fretta potevamo anche evitare di venire al bar a fare colazione...potevamo aspettare perche aveva una cosa importante da fare..si è abbassata sotto il bancone ed ha continuato a scrivere su whatsapp come se nulla fosse...poi dopo essersi fatta una risata col cellulare si è rialzata ed ha chiesto ad un suo collega se poteva farci pagare e lei e corsa in cucina sempre col cellulare in mano...ragazza maleducata oltre che poco presentabile come quasi tutti i dipendendi....ragazze tutte uguali piccole minute brune con codino sembrano fatte con lo stampino....questo posto è pieno di maleducati non professionisti..ragazzine che fanno da padroni lei per prima......p.s credo si chiami roberta...presenza davvero ignobile."
4 aprile 2017,30,una panetteria con cucina,"Pizze pizzette, panini, e piatti vari fanno di questa panetteria una delle più straordinarie macchine da soldi dalla colazione al dopo cena, sempre super affollato con clienti misti a seconda delle ore, seduti gli uni sopra gli altri, in totale confusione e rumore. Detto questo le pizzette sono buone, e uno può anche comprare il pane se gli serve."
21 marzo 2017,30,"Modaiolo, rumoroso, poco rilassante","È un locale non molto grande ma molto frequentato. Accettano prenotazioni. Aperto per colazione, pranzo, aperitivo, happy hours, brunch consumabile sabato e domenica dalle 12 alle 17. Il brunch offre pochi piatti ma accostamenti buoni. Hamburger, uova, bacon, caffè ecc... (4 menù a 25€). Possibili anche piatti alla carta quali caesar Salad, cous cous vegetariano, insalata con salmone, panini, focacce ecc..., centrifughe e dolci vari. Il locale all'interno è molto rumoroso. Ci sono anche tavoli all'esterno ma molto compressi. Servizio ni. Il personale andrebbe istruito meglio nel far sentire a loro agio gli ospiti. Prezzi medio alti. Troppo alti per la qualità offerta."
19 marzo 2017,20,Pranzo di lavoro e aperitivo,"Un po' caro per quello che offrono ed è un ambiente in cui ci si sente di troppo e non certo a proprio agio. Il personale è maleducato ed altezzoso e ti serve infastidito. L' Aperitivo è decisamente scaduto rispetto a qualche anno fa, quando il locale è stato aperto: all'epoca c'era proprio una preparazione dei piatti offerti per l'happy hour... Oggi si mangiano gli avanzi, ossia, focaccine e pizzette invendute nella giornata che la sera sono oramai di gomma ... Che peccato e che coraggio trattare così i clienti!"
16 marzo 2017,40,Happy hours,"Abbiamo fatto un happy hours con le colleghe. Arrivando verso le 19 si trova ancora posto, dopo diventa un problema e si rischia di stare in piedi. Accettano prenotazioni solo per gruppi superiori a 10 persone. Gli aperitivi sono particolari e il cibo è buono. Non c'è molta varietà quindi la scelta è limitata."
8 marzo 2017,40,aperitivo buono,"aperitivo e cocktail molto buoni, un posticino nella zona che si distingue dagli altri, sempre pieno e di tendenza. consiglio anche le centrifughe"
1 marzo 2017,50,L'aperitivo del milanese imbruttito,"Il vero milanese, l'imbruttito come si dice..., ossia il fighetto della Milano bene qui si trova in abbondanza ed ha la certezza di incontrare i suoi simili... Oltre ala bella location, la bella gente e il buon modo di servire, qui si può gustare uno dei migliori aperitivi della città. Imbattibile il margherita frozen alla fragola oltre al più classico mohito. Abbondante e squisita la compilation di pizze tutte diverse che di continuamente vengono sfornate oltre alle mille altre sfiziosità offerte. Cari imbruttiti l'aperitivo è servito!!!"
4 febbraio 2017,20,Il Pan-inetto,"Colazione con amica a mattinata inoltrata, opto per il salato e prendo un minuscolo panino con la mortadella. Prima ci trovo dentro un'inedita scorza di limone (complimenti al genio che ha ""emanato"" questa ricetta più che rivoluzionaria, direi rivoltante), che poi si materializza nel conto alla bellezza di euro 2,50. Tutto il resto molto ordinario, prezzi a parte, ma se è stato uno scherzo, è stato proprio di pessimo gusto."
22 gennaio 2017,40,Brunch,"È un locale molto frequentato e, nonostante fossero le 15 di una Domenica pomeriggio, c'era molta gente e abbiamo dovuto attendere che si liberasse il nostro tavolo prenotato. La scelta non è molto ampia (4 menù a 25€), ma il cibo è buono. Alcune scelte sono più abbondanti di altre...quindi badate bene ;)."
22 gennaio 2017,40,Brunch....SLURP,"Ambiente ideale per il brunch, consumabile sabato e domenica dalle 12 alle 17. Costo fisso 25€, si può scegliere tra 4 menù con vari hamburger, uova, bacon insalata e patatine... oltre a caffè e dolcino.  Molto affollato, meglio prenotare. Posto abbastanza fighetto.  Servizio celere, ma un po' freddo.  In ogni caso brunch ottimo e abbondante"
17 gennaio 2017,30,Aperitivo nella media sia come prezzi che come qualita',"Aperitivo con amici, lo spazio e' angusto ma se si arriva per tempo e ci si riesce a sedere non e' male. Il cibo a supporto dell'aperitivo e' assolutamente nella media, cosi' come la qualita' degli alcolici."
17 gennaio 2017,40,Bel locale!,"Bel locale e ottima atmosfera, torno sempre con piacere al Pandenus. Buoni cocktails, l'aperitivo non é grandissimo ma offre anche diversi piatti vegetariani/vengani. Possibilità poi di ordinare piazza o piatti alla carta. Personale gentile e cordiale. Buon rapporto qualità prezzo (parlo per l'aperitivo, in quanto non sono mai stata per pranzo p cena)."
17 gennaio 2017,20,Bevande annacquate e qualità scaduta,"Da sempre loro cliente, soprattutto in via Casati. Beh, quando l'hanno aperto l'aperitivo era al top: pizze e focacce a pioggia di buona qualità e differenti gusti. Tornato dopo qualche anno: delusione assoluta! Ho ordinato una centrifuga e me l'anno portata in ghiaccio (fuori c'erano -3 gradi) e secondo me pure annacquata ! Anche quella di mia moglie, che l'ha chiesta senza ghiaccio, aveva un che di annacquato (l'hanno allungata col brick del succo all'ananas, pochissima frutta fresca) . Ah già, scemo io che non l'ho chiesta senza. Questa abitudine di mettere il ghiaccio in ogni dove deve finire. Siete ridicoli, per risparmiare cosa?? Avete perso un cliente. Comunque, pensavo, mi rifarò con il buffet. Beh, la famosa pioggia di pizzette di un tempo ve la potete anche scordare. Solo margherita e focaccia, più cous cous e altre cose al risparmio. Ok i tempi di crisi, ma per 9 € mi sembra francamente esagerato. Andate altrove e troverete migliori bevande e cibo in abbondanza. Bye bye Pandenus"
16 gennaio 2017,10,Cosa ci trovano?,"Siamo stati in 7 a bere un aperitivo domenica sera. Posto molto chiassoso, non grande, di moda. Hanno fatto sloggiare degli avventori per dare il posto a noi. Aperitivo nello stile del ""tanto ghiacchio"" molto di in voga ... Buffet molto, molto, scarso sia in quantità che in qualità. Pizza al tavolo come extra buffet a pagamento nella media. Cosa dire? Da evitare"
11 gennaio 2017,10,L'educazione non è un optional,"Ore 13, decido di fermarmi per pranzare e riscaldarmi visto che fuori c'è 1 grado e io ho una pausa di 1 ora. Entro mi fanno scegliere cosa ordinare dai piatti esposti e mi danno un tavolo. In 5 minuti arriva il piatto che avevo scelto, si e no ho impiegato 10 min a finirlo mentre nel frattempo le cameriere continuavano a passare e guardare se avevo finito.. appena finita l'ultima cucchiaiata di zuppa la cameriera mi porta via il piatto, le posate e il pane ( che io avrei finito con calma), dopodichè mi chiede se volevo il caffè e rispondo di aspettare un attimino. Dopo di lei altre 2 cameriere tesissime e agitate continuano a chiedermi ancora del caffè, finché se ne avvicina un'altra dicendomi chiaramente che dovevo ordinare il caffè se lo volevo perchè c'era gente che aspettava e io dovevo lasciare il tavolo.. il tutto in neanche mezz'ora che mi ero seduta. A me sinceramente non era capitata mai tanta scortesia in un posto che è anche più caro del meritato... inutile dire che non ci metteró più piede!!"
4 gennaio 2017,40,Brunch coi fiocchi!,"Il posto è accogliente, il personale gentile e il brunch a dir poco perfetto! Ci sono 4 menù tra cui scegliere, tutti accompagnati da un succo, pane, piccole brioches e salatini, marmellate varie, burro e Nutella. Ho scelto il menù con salmone ed era tutto buonissimo. A Milano non se ne trovano molti di brunch così. Prezzo giustissimo. Ci tornerò eccome!"
2 gennaio 2017,40,Un Brunch completo,Locale carino e buon servizio. Menù completo e buona qualità/prezzo. Il menù viene accompagnato da salse d' accompagnamento e prodotti da forno misti che rendono il pasto completo. Ci tornerei...
23 dicembre 2016,40,Odio e amore,"Vado spesso in questa sede di Pandenus per la colazione perché è un luogo molto accogliente e ben frequentato. Talvolta e strapieno e li diventa davvero difficile rilassarsi. Il caffè americano e' buono ed io prendo sempre per la brioche alle mandorle che ha una pasta strepitosa ! Il personale poi è in genere molto gentile, a parte il fastidioso rumore di taZze e piattini la mattina... Buoni anche tutti i prodotti venduti e il cibo in pausa pranzo di buona qualità ( raro ormai ) . I prezzi sono un po' alti, ed hanno questa antipatica regola di aumentarti il prezzo di un caffè ed una brioche se ti siedi...alla fine è un caffè ( intendo come locale). E ' comunque il mio caffè preferito in zona e lo consiglio!"
13 dicembre 2016,10,Cioccolata calda,il locale si presenta molto accogliente e arredamento di buon gusto con atmosfera gradevole. Il mio commento riguarda 2 cioccolate calde con panna arrivate con ritardo irritante e di qualità scadente.
11 dicembre 2016,30,Molto frequentato,"Sempre abbastanza pieno però c'è spazio all'estero, il servizio al tavolo si paga. Caffè buono e mini brioche anche, a prezzi normali.In generale i prezzi di panini ecc mi sembrano un po' alti ma a Milano non regala niente nessuno, l'aspetto però è molto invitante. Ho chiesto per il brunch, non conosco qualità e qualità ma in zona ci sono ristoranti decenti a prezzi uguali o meno. Ritornerò se passerò in zona."
8 dicembre 2016,10,Un disastro e solo.una moda milanese,"Per farla breve Ore 12, domenica. Locale gremito, nessun cartello da.nessuna parte dentro o fuori che segnalasse o ordini un menu brunch o muori. E unacaffetteria non e il.Seta del.Mandarin. Aspettiamo 45minuti senza protestare e arriva il tavolo. Poi la triste notizia:brunch obbligatorio ouscite. A nulla evalso pregare il Direttore.che.dopo tanta attesa poteva.almeno darci due cose e saremmo andati via.nulla da fare. Ci siamo alzati e siamo andati da Sissi a 100 metri da sempre garanzia di cortesia e qualita. Pandenuss vergogna Siamo nel centro di.Milano ma.vi.comportate male.inoltre, abito vicino. Sono entrata un paio di volte e i croissant sono veramente ordinari. Le solite mode milanesi. Che tristezza"
4 dicembre 2016,10,Deludente,"Piatti poveri e insapori con prezzi alti... cameriere fredde e scontrose, la ciliegina sulla torta è stata che dopo nemmeno mezz'ora di pranzo è arrivato il responsabile buttando lo scontrino sul tavolo dicendoci di alzarci che c'era gente che stava aspettando...Frequento molti locali ma mai mi è successo di essere trattato così...VERGOGNATEVI"
20 novembre 2016,50,Brunch,"Un po' di fatica a trovar posto vista la grande affluenza, ma la ragazza si è subito organizzata per farci accomodare. Ottimo brunch con servizio al tavolo. Salmone e gamberi buonissimi e ottima spremuta e caffè. Prezzo giusto in relazione al servizio e alla qualità"
19 novembre 2016,30,Nè carne né pesce,"Son stato una sera con un amico per un aperitivo verso le 18.30/19. Preso un particolare spritz ed una bionda. Dehor carino e riscaldato, interno un po' troppo buio. Buffet per happy hour non molto vario: buone le polpette e passabile la pizza. Servizio nella media. Conto un po' più alto della media. In sostanza un buon compromesso se si è in zona senza troppe pretese."
18 novembre 2016,30,Pieno,"Accoglienza da parte dei camerieri maschi poco apprezzabile, la cameriera che ci ha servito invece molto sorridente. Cocktail buono. Poco spazio tra un tavolo e l'altro quindi poca intimita. Locale carino e prezzi non bassissimi."
13 novembre 2016,10,Pessimo,"Sono stata negativamente colpita dall'atteggiamento scontroso del personale e del proprietario, che si ostinava a non voler unire i tavoli, nonostante fossimo un gruppo molto numeroso. Prezzi alti, mediamente 10 euro un cocktail e 5 una coca cola. Non torneremo"
29 ottobre 2016,40,Tappa per la merenda,"In giro per la zona con una mia amica, ci siamo fermate in questo locale per una tappa....merenda. Il mio giudizio si limita al locale, che mi è piaciuto e dispone di un godibile spazio esterno, e a quanto ordinato: un cappuccio ed una fantastica tortina al cioccolato e fragole ! Per quel poco che ho consumato il giudizio è buono, ma la loro offerta è molto più ampia con la possibilità di pranzare, ci tornerò senz'altro."
22 ottobre 2016,40,Brunch da provare!,"Brunch sia sabato che domenica. Ci sono quattro menu tra cui scegliere (a base di hamburger, salmone, pancake e salsiccia) tutti abbondanti: includono sempre uova, patate, succo, caffè, dolce e all'inizio servono pane con marmellata e cioccolata. Li abbiamo provati quasi tutti ed erano buoni. Servizio abbastanza rapido. Prezzo fisso 25 euro Da provare☺"
20 ottobre 2016,10,Come mai,"Piatti pronti in una vetrinetta. Scegliamo petto di pollo con cuscus e polpo con fave, entrambi pessimi. Due calici di prosecco varechina a 10€. Bagno senza la chiave e sciacquone che non funziona. Protestiamo alla cassa ma finiamo per pagare un conto esagerato. Uscendo vediamo a 100metri la mensa dell' Opera San Vincenzo con molti stranieri che escono soddisfatti e.....gratis."
18 ottobre 2016,40,Il brunch è servito 😀,Dal titolo della recensione immaginerete che locale è specializzatissimo in brunch sia di carne che di pesce e a due passi dal centro e sinceramente merita una visita se capitate a Milano e se avete voglia di un passo veloce in buona compagnia
11 ottobre 2016,10,Sconsiglio vivamente,"Aperitivo tra amiche, pochissima scelta tra i cibi e qualità scadente, perfino tra i panificati. Prezzi a dir poco alti, analcolico o mezzo flute di prosecco 9€. Personale e proprietario veramente scortesi. Nel complesso non vale assolutamente l'atmosfera ricercata che hanno tentato di dare al locale. Non dovrei rischiare di tornarci...."
3 ottobre 2016,30,Ideale per la pausa pranzo,"Esteticamente moderno con tavoli e sedie in ferro battuto colorato all’esterno e tavoli in legno e sedie in pelle all’interno. Il locale non ha un menù, si scegli quello che si disidera direttamente al bancone dove sono esposte le proposte, primi, secondi, insalate e stuzzicherie salate e dolci. Il servizio è gentile e veloce. Il conto è giusto: due piatti di carne, tra cui una tartare, una bottiglia d'acqua e due caffè per un totale di 32 euro. Unica pecca: la zona della toilette era trasandata e disordinata, senza chiave per chiudere la porta."
25 settembre 2016,10,Non hanno seggioloni per bimbi piccoli sconsigliato per famiglie,"Ho provato a prenotare di persona per un brunch. Ho chiesto se avevano seggiolone per mio figlio di 2 anni. Risposta: no. Mia domanda: ma perché non ne avete? Neanche mi è statale risposto, solo uno sguardo come per per dire ""ma che cosa vuoi?"". Gia' discutibile che in un locale non vi sia attenzione per le famiglie ed i bambini, almeno l'edizione sarebbe doverosa."
23 settembre 2016,10,"Servizio pessimo da personale scortese, Spritz scadente","Peccato, locale bello, posizione ottima e stare all'aperto è piacevole, ma la cortesia non sanno neanche cos'è, sembra che ti facciano un favore a servirti. E fanno storie per darti un tavolo o sedie (invece di sgabelli) in cui tu non debba stare in braccio al vicino. Spritz un po' scadente, cibo per l'happy hour scarso. Da non ripetere"
22 settembre 2016,30,Pandenus - P.zza Risorgimento,"Posto molto carino, belli gli interni ma la qualità dei prodotti non è eccellente ed i prezzi fin troppo alti .. Colazioni di qualità discreta: cappuccino e caffè buoni ma le brioche e paste non sono nulla di che!! Il Pranzo anch'esso nella media: i tramezzini, i panini e gli stuzzichini nella norma ma le centrifughe sono veramente buone!! l cocktail anch'essi scarseggiano di qualità!! Per quanto riguarda il personale, alcuni sono veramente molto gentili, altri meno e poco professionali.. La mattina più cordialità rispetto la sera.. Voto medio!!"
18 settembre 2016,10,"Senza qualità, caro e sporco","Cocktail fatti male, personale maleducato, bagni inavvicinabili, affollatato insomma non si capisce perché doverci andare...."
14 settembre 2016,10,Educazione questa sconosciuta ( e anche la pulizia del bagno),"Ero già stata al pandenus e mi era sembrato un po' caro ma cocktail buoni. Ero in zona con il mio fidanzato e non conoscevo un altro posto. Oggi il posto era affollatissimo, tavoli vuoti riservati. Nessuno ci è venuto incontro. In compenso una cameriera ci sbatte contro e mi versa addosso un vassoio con dei cocktail. sono cose che capitano.  Peccato che: - non mi chiede scusa - mi dice ""ti sei fatta male"" solo dopo che me lo chiede il mio fidanzato - nessuno ci indica un bagno o fa un gesto di cortesia per me che sono sporca di alcol dalla testa ai piedi, ma neanche per la collega che si precipita a pulire - chiedo dove è il bagno e mi indicano un bagno a pian terreno che è più che altro uno sgabuzzino con roba ammassata (tipo lanterne), sporco e senza chiave. - usciamo senza nessuno che ci dice neanche buonasera.  Pessimo."
14 settembre 2016,20,Birra piccola a 9 euro,"Aperitivo tra amiche...cocktail ( metà bicchiere riempito col ghiaccio) a 9 euro, buffet scarso quasi inesistente, personale poco cordiale e sopratutto .....come secondo drink ordino birra piccola..e la pago 9 Euro??? da evitare"
13 settembre 2016,10,Il panettiere vuole essere fashion,"A distanza di molto tempo sono ritornato in questo locale ma la superbia del personale è ancora presente. Non mi stancherò mai di pensare e condividere il mio pensiero molto semplice: un commerciante con relazioni verso il pubblico secondo me dovrebbe essere sorridente, umile, cordiale e disponibile;  ma perché questi panettieri si sono montati cosi la testa?? La qualità di quel che offrono è mediocre e costosa seppure onestamente appagante all'occhio, quindi??  Un consiglio spassionato: rendetevi più semplici perché le persone non camminano a 1 metro di altezza, oggi è facile ritrovarsi panettieri con tutto il rispetto per questa categoria di veri lavoratori."
